"","site","year","experiment","doy","tMax","tMin","p","irrigation","gddRate","gddState","phenoCode","phenoStage","rootRate","rootState","trc1","ev1","dc1","wc1mm","daysNoRain","trc2","dc2","wc2mm","dc3","wc3mm","wc1","wc2","wc3","waterStress","heatStress","coldStress","fIntPot","fIntAct","kc","et0","etR","radiation","carbonRateIde","carbonStateIde","carbonRatePot","carbonStatePot","carbonRateAct","carbonStateAct","floweringRateIde","floweringStateIde","floweringRateAct","floweringStateAct","cycleCompletion","fruitSetCoefficient","fruitsStateIde","fruitsStatePot","fruitsStateAct"
"11","Foggia",2005,1,128,25,10.3,0,0,8.31,95.99,0,"post-transplanting",0.519221760325213,60,0.0241430806774069,0.904554261958429,0,8.8795197561232,3,0.458718532870731,0,170.406372901568,0,0,0.246653326558978,0.2491321241251,NA,0.745040921233967,0,0,0.0483527304420976,0.0483527304420976,0.167693822618937,3.54736736164872,0.594871593108526,12.515408416768,7.47301324774475,91.8873308993534,7.47301324774475,85.520327484233,5.56770067449339,59.4844493329454,0,0,0,0,6.39933333333333,1,0,0,0
"12","Foggia",2005,1,129,26.7,8.2,0,0,8.02,104.01,0,"post-transplanting",0.501045198734098,60,0.0266734869936263,0.887044928741152,0,7.96580134038842,4,0.5067962528789,0,169.899576648689,0,0,0.221272259455234,0.248391193930832,NA,0.735176236035261,0,0.18,0.0482151004613248,0.0482151004613248,0.167501140645855,3.94793258336548,0.661283210906654,14.0077085699882,8.07126939289793,99.9586002922513,6.6184409021763,92.1387683864093,4.86572047088379,64.3501698038291,0,0,0,0,6.934,1,0,0,0
"13","Foggia",2005,1,130,23.4,9.1,0,10.5,6.27,110.28,0,"post-transplanting",0.391740816598469,60,0.0217905900482763,3.09287149715339,4.55113925318675,10.8,0,0.414021210917249,0,174.036694690959,0,0,0.3,0.254439612121285,NA,0.783588157576102,0,0.0900000000000001,0.0481075019601471,0.0481075019601471,0.167350502744206,3.24918150266156,0.543752157977586,11.934989357411,5.37673584851114,105.335336140762,4.89282962214513,97.0315980085545,3.83396334895048,68.1841331527796,0,0,0,0,7.352,1,0,0,0
"14","Foggia",2005,1,131,25.5,10.2,0,0,8.6,118.88,0,"post-transplanting",0.537332683793682,60,0.0255129708733917,1.45748911511859,0,9.31699791400802,1,0.484746446594442,0,173.551948244364,0,0,0.258805497611334,0.253730918485913,NA,0.769923237210918,0,0,0.0479599186889943,0.0479599186889943,0.167143886164592,3.69594732176092,0.617754998418736,12.9664163687936,8.01237120262471,113.347707343387,8.01237120262471,105.043969211179,6.16891077406036,74.35304392684,0,0,0,0,7.92533333333333,1,0,0,0
"15","Foggia",2005,1,132,21.5,13.1,0.2,0,7.8,126.68,0,"post-transplanting",0.487381685744524,60,0.018213914305769,0.805885209364049,0,8.6928987903382,2,0.34606437180961,0,173.205883872555,0,0,0.241469410842728,0.253224976421864,NA,0.763185990714534,0,0,0.0478260640942277,0.0478260640942277,0.166956489731919,2.66288314022518,0.444585621658306,9.48860868096203,5.31826020844201,118.665967551829,5.31826020844201,110.362229419621,4.0588216860575,78.4118656128975,0,0,0,0,8.44533333333333,1,0,0,0
"16","Foggia",2005,1,133,25.4,10.5,0,0,8.74,135.42,0,"post-transplanting",0.546357362847458,60,0.0251060563838677,0.941650294164935,0,7.7261424397894,3,0.477015071293487,0,172.728868801261,0,0,0.214615067771928,0.252527585966756,NA,0.753159800285073,0,0,0.0476760783047073,0.0476760783047073,0.16674650962659,3.69022205651383,0.615331647670738,12.9100967552261,8.11155537988448,126.777522931714,8.11155537988448,118.473784799506,6.10929742991511,84.5211630428126,0,0,0,0,9.028,1,0,0,0
"17","Foggia",2005,1,134,26,9.3,0,0,8.31,143.73,0,"post-transplanting",0.519221760325213,60,0.0260168119896092,0.866265413362172,0,6.83386021443761,4,0.494319427802575,0,172.234549373459,0,0,0.189829450401045,0.251804896744823,NA,0.743530622138168,0,0.07,0.0475334716787445,0.0475334716787445,0.166546860350242,3.85269095390344,0.641653582272397,13.5926155585077,8.11621904436911,134.893741976083,7.54808371126327,126.021868510769,5.61223137778656,90.1333944205991,0,0,0,0,9.582,1,0,0,0
"18","Foggia",2005,1,135,27.9,13.2,0,0,12.25,155.98,1,"vegetative",0.765743068916711,60,0.0289466599893205,0.860590293624568,0,5.94432326082373,5,0.54998653979709,0,171.684562833661,0,0,0.165120090578437,0.25100082285623,NA,0.733533931211703,0,0,0.050201736027993,0.0495174079303703,0.169324371102518,4.24241909103559,0.718344944542919,13.8351783558426,12.183320723195,147.077062699278,12.183320723195,138.205189233964,8.9368791452982,99.0702735658974,0,0,0,0,10.3986666666667,1,0,0,0
"19","Foggia",2005,1,136,29.9,12.2,0.1,0,12.84,168.82,1,"vegetative",0.802675899255566,60,0.0337491535104157,0.889183610615025,0,5.12139049669829,6,0.641233916697899,0,171.043328916964,0,0,0.142260847130508,0.25006334636983,NA,0.723366107039319,0,0,0.0566898469696181,0.0542766574555183,0.175987320437726,4.79062388903778,0.843089061456715,15.4217869206727,14.2355011873805,161.312563886658,14.2355011873805,152.440690421344,10.2974790756691,109.367752641566,0,0,0,0,11.2546666666667,1,0,0,0
"20","Foggia",2005,1,137,28.1,11.9,0,10.5,11.56,180.38,1,"vegetative",0.72271784867814,60,0.0315747497430716,4.09369793116099,0.696117815794226,10.8,0,0.599920245118361,0,171.139526487639,0,0,0.3,0.25020398609304,NA,0.763468933941941,0,0,0.0631979580910423,0.0589844044616022,0.182578166246243,4.35029764710626,0.794269367034007,14.3935205370112,11.9628223270254,173.275386213684,11.9628223270254,164.40351274837,9.1332432089509,118.500995850517,0,0,0,0,12.0253333333333,1,0,0,0
"21","Foggia",2005,1,138,26.8,14.6,0,0,12.43,192.81,1,"vegetative",0.777054331858671,60,0.0305860504714037,1.52083823907034,0,9.24857571045825,1,0.581134958956671,0,170.558391528683,0,0,0.256904880846063,0.249354373579946,NA,0.748659494716257,0,0,0.0709689304739484,0.0649173004624717,0.19088422064746,3.92652789400888,0.749512216898399,12.7550932107877,11.3981104976092,184.673496711293,11.3981104976092,175.801623245979,8.5333036458602,127.034299496377,0,0,0,0,12.854,1,0,0,0
"22","Foggia",2005,1,139,20.7,13.2,0.4,0,7.29,200.1,1,"vegetative",0.455448026615162,60,0.0199323560789238,0.74428662187018,0,8.88435673250915,2,0.378714765499552,0,170.179676763183,0,0,0.246787687014143,0.248800697022198,NA,0.743500232608975,0,0,0.0759283134784764,0.0686301896367461,0.196082265491444,2.51427784469555,0.493005295862849,9.04937318131135,4.73974703116229,189.413243742455,4.73974703116229,180.541370277141,3.52400302017686,130.558302516554,0,0,0,0,13.34,1,0,0,0
"23","Foggia",2005,1,140,20.9,8.8,0.1,0,4.29,204.39,1,"vegetative",0.26820768541309,60,0.0226921784981549,0.703528439890249,0,8.25813611412075,3,0.431151391464943,0,169.748525371718,0,0,0.229392669836687,0.248170358730582,NA,0.736157371429438,0,0.12,0.0789936108164681,0.0709092389205586,0.199272934488782,2.82599288705614,0.563143895448102,10.8258998125044,3.33912796090967,192.752371703365,2.93843260560051,183.479802882742,2.16314882306142,132.721451339616,0,0,0,0,13.626,1,0,0,0
"24","Foggia",2005,1,141,25.5,7.2,0,0,6.41,210.8,1,"vegetative",0.400803835777801,60,0.0312091843810537,0.832711094905108,0,7.39421583483459,4,0.592974503240021,0,169.155550868478,0,0,0.205394884300961,0.24730343694222,NA,0.726040046550784,0,0.28,0.0837847742677498,0.0744362892129429,0.20421080489812,3.81110534318243,0.778268889682811,13.9580476969764,6.43360491545528,199.18597661882,4.6321955391278,188.11199842187,3.36315946486068,136.084610804476,0,0,0,0,14.0533333333333,1,0,0,0
"25","Foggia",2005,1,142,32.2,6.9,0,0,10.97,221.77,1,"vegetative",0.685893115153664,60,0.0456136751700752,1.05396121142489,0,6.29464094823962,5,0.866659828231428,0,168.288891040247,0,0,0.174851137451101,0.246036390409718,NA,0.712385638808934,0,0.31,0.0925995148039243,0.0808361438421601,0.213170601379024,5.37270483166459,1.14530271999793,17.9905733714994,14.1905519751551,213.376528593975,9.79148086285699,197.903479284727,6.97531034937183,143.059921153848,0,0,0,0,14.7846666666667,1,0,0,0
"26","Foggia",2005,1,143,32.6,9.4,0,0,12.79,234.56,1,"vegetative",0.799084217119712,60,0.0492682423387355,0.994992249822921,0,5.25038045607797,6,0.936096604435975,0,167.352794435811,0,0,0.145843901557721,0.24466782812253,NA,0.69863315897145,0,0.0599999999999999,0.103920774984235,0.0889012470078326,0.224461745810966,5.56440818616912,1.24899677587235,17.9358180317468,16.482063476845,229.85859207082,15.4931396682343,213.396618952961,10.8240211088044,153.883942262653,0,0,0,0,15.6373333333333,1,0,0,0
"27","Foggia",2005,1,144,22.7,14.6,0,15.8,9.74,244.3,1,"vegetative",0.608728890309079,60,0.0265339202167988,2.63006676957376,7.59377976628741,10.8,0,0.504144484119176,0,174.442429717979,0,0,0.3,0.25503279198535,NA,0.78640576193041,0,0,0.113346978849669,0.0954867055914502,0.23368138782803,2.90771488471436,0.679478849668272,9.97706177845991,6.98432460668908,236.842916677509,6.98432460668908,220.38094355965,5.49251311389264,159.376455376545,0,0,0,0,16.2866666666667,1,0,0,0
"28","Foggia",2005,1,145,25.2,15.1,0,0,11.75,256.05,1,"vegetative",0.734681596843153,60,0.0360774818986132,1.30719300042488,0,9.45672951767651,1,0.68547215607365,0,173.756957561905,0,0,0.26268693104657,0.254030639710388,NA,0.772317271385986,0,0,0.125702797034086,0.10520339220504,0.247284749087056,3.5268831405629,0.872144412473463,11.6230000677659,9.82008488737852,246.663001564888,9.82008488737852,230.201028447028,7.58422116499893,166.960676541544,0,0,0,0,17.07,1,0,0,0
"29","Foggia",2005,1,146,25.6,15.4,0,0,12.19,268.24,1,"vegetative",0.761930552558803,60,0.0389459299331961,1.01624364490101,0,8.40153994284231,2,0.739972668730726,0,173.016984893175,0,0,0.233376109523397,0.252948808323355,NA,0.759850866916785,0,0,0.139722103209131,0.116030744496876,0.262443042295626,3.61706151116327,0.949272627160104,11.8111987694725,10.349210185527,257.012211750415,10.349210185527,240.550238632555,7.8638563313767,174.824532872921,0,0,0,0,17.8826666666667,1,0,0,0
"30","Foggia",2005,1,147,29.8,13.9,0,0,13.71,281.95,1,"vegetative",0.85675790318361,60,0.0554527088260279,1.13147950586831,0,7.21460772814796,3,1.05360146769453,0,171.96338342548,0,0,0.200405770226332,0.25140845530041,NA,0.744291605233529,0,0,0.157029271995168,0.129181611702821,0.280854256383949,4.8491615018382,1.36190764768444,15.2951094557097,15.0698367921733,272.082048542588,15.0698367921733,255.620075424729,11.216353016654,186.040885889575,0,0,0,0,18.7966666666667,1,0,0,0
"31","Foggia",2005,1,148,29.8,14,0,0,13.76,295.71,1,"vegetative",0.859913022994499,60,0.0588636117120608,0.98173868066615,0,6.17400543576975,4,1.11840862252916,0,170.844974802951,0,0,0.171500150993604,0.249773354975075,NA,0.729298473880005,0,0,0.176114095503086,0.143386285627128,0.300740799877979,4.8548274650113,1.46004469509708,15.2936853106455,15.1239250434343,287.205973586022,15.1239250434343,270.744000468163,11.0298554532522,197.070741342827,0,0,0,0,19.714,1,0,0,0
"32","Foggia",2005,1,149,31.1,14.6,0.8,0,14.63,310.34,1,"vegetative",0.914238191547075,60,0.0672718057688863,0.934549547403774,0,5.97218408259709,5,1.27816430960884,0,169.566810493342,0,0,0.165894002294364,0.247904693703717,NA,0.719020795666245,0,0,0.198356194467546,0.159607414457796,0.323450380240915,5.21052413140883,1.68534601155865,16.0304089693848,16.8539539218199,304.059927507842,16.8539539218199,287.597954389983,12.1183433589892,209.189084701816,0,0,0,0,20.6893333333333,1,0,0,0
"33","Foggia",2005,1,150,32.4,13.7,0,17.8,14.79,325.13,1,"vegetative",0.924219708133138,60,0.0774284234492268,4.61631972365316,8.27843593549471,10.8,0,1.47114004553531,0,176.374106383302,0,0,0.3,0.257856880677342,NA,0.799820183217372,0,0,0.222925256169206,0.177273080751297,0.348182313051816,5.61099875991499,1.95365052675807,17.1779290959925,18.2576077077444,322.317535215587,18.2576077077444,305.855562097727,14.6028031419191,223.791887843735,0,0,0,0,21.6753333333333,1,0,0,0
"34","Foggia",2005,1,151,36.1,13.1,0,0,15.71,340.84,1,"vegetative",0.98195981504084,60,0.106338068860916,2.22508150583016,0,8.46858042530892,1,2.02042330835741,0,174.353683074944,0,0,0.23523834514747,0.254903045431205,NA,0.769599052085091,0.22,0,0.251317107713058,0.199981456654981,0.379974039316974,6.7146217965151,2.55138196650764,19.8048070921281,22.3646534154714,344.682188631058,17.4444296640677,323.299991761795,13.4252165336315,237.217104377367,0,0,0,0,22.7226666666667,1,0,0,0
"35","Foggia",2005,1,152,27.2,16.4,0,0,13.66,354.5,1,"vegetative",0.853575002117722,60,0.0672696643322346,0.995925203381623,0,7.40538555759507,2,1.27812362231246,0,173.075559452632,0,0,0.205705154377641,0.253034443644198,NA,0.753339895904353,0,0,0.277880394150643,0.220424536717611,0.408594351404655,4.01942355821911,1.64231376179113,12.6939854668365,12.4605589724979,357.142747603556,12.4605589724979,335.760550734293,9.38703619925162,246.604140576619,0,0,0,0,23.6333333333333,1,0,0,0
"36","Foggia",2005,1,153,27.3,15.6,0,0,13.29,367.79,1,"vegetative",0.830538757887713,60,0.0730234338763283,0.836930585550044,0,6.49543153816869,3,1.38744524365024,0,171.688114208981,0,0,0.180428653838019,0.251006014925412,NA,0.73738573435521,0,0,0.305318070097377,0.241094432659182,0.437532205722854,4.11575247579968,1.80077425894593,13.1141743429763,12.5256045799692,369.668352183525,12.5256045799692,348.286155314262,9.23620213144357,255.840342708062,0,0,0,0,24.5193333333333,1,0,0,0
"37","Foggia",2005,1,154,29.8,13.5,0,0,13.5,381.29,1,"vegetative",0.843862219002523,60,0.0922695144828292,0.855275438274239,0,5.54788658541162,4,1.75312077517375,0,169.934993433808,0,0,0.154107960705878,0.248442972856444,NA,0.718631111244579,0,0,0.334678502883514,0.262744396950174,0.467842155730243,4.9141774996734,2.29905939508826,15.5788026238695,15.118317394318,384.786669577843,15.118317394318,363.40447270858,10.864493229227,266.704835937289,0,0,0,0,25.4193333333333,1,0,0,0
"38","Foggia",2005,1,155,33.1,12.7,0,0,14.67,395.96,1,"vegetative",0.916783569118974,60,0.116412121674392,0.891870294443746,0,4.53960416929349,5,2.21183031181345,0,167.723163121994,0,0,0.126100115813708,0.245209302809933,NA,0.69626921730061,0,0,0.368094536976336,0.286758198663685,0.50146147812916,5.85903649476577,2.93808110107793,18.0034307238378,18.9810368966941,403.767706474537,18.9810368966941,382.385509605274,13.2159117036152,279.920747640904,0,0,0,0,26.3973333333333,1,0,0,0
"39","Foggia",2005,1,156,33.3,17.5,0.1,0,15.95,411.91,1,"vegetative",0.996595506820035,60,0.122052721683277,0.78412882068108,0,3.73342262692913,6,2.31900171198226,0,165.404161410012,0,0,0.103706184081365,0.241818949429842,NA,0.674566555812091,0,0,0.405909846361718,0.313087834531425,0.538322968343996,5.81635551018968,3.13107776318926,16.8375275306556,19.2972349254615,423.064941399999,19.2972349254615,401.682744530736,13.0172693003654,292.93801694127,0,0,0,0,27.4606666666667,1,0,0,0
"40","Foggia",2005,1,157,29.4,17.3,8.5,0,15.01,426.92,1,"vegetative",0.938169375939399,60,0.101522892159841,3.06160922480721,0,9.07029050996208,0,1.92893495103698,0,163.475226458975,0,0,0.251952514165613,0.238998869092069,NA,0.69823275672873,0,0,0.442554776304621,0.337807278710985,0.572930190195379,4.62344137345322,2.64890914544974,14.0513049278301,15.1598795715681,438.224820971567,15.1598795715681,416.842624102304,10.5851245049315,303.523141446201,0,0,0,0,28.4613333333333,1,0,0,0
"41","Foggia",2005,1,158,24.8,14.6,0.2,23.76,11.17,438.09,1,"vegetative",0.69831606838162,60,0.0826583739933014,2.26850309776491,19.8791290382039,10.8,0,1.57050910587273,0,181.783846391306,0,0,0.3,0.265765857297231,NA,0.837387822161848,0,0,0.470260146206428,0.357152075513713,0.600012905719198,3.52883319889026,2.11734546146452,11.7690541585187,9.45129757282924,447.676118544396,9.45129757282924,426.293921675133,7.91440149111504,311.437542937316,0,0,0,0,29.206,1,0,0,0
"42","Foggia",2005,1,159,19.3,11.5,1.2,0,5.05,443.14,1,"vegetative",0.315783305001826,60,0.0632535615823401,0.634064449574147,0.502681988843513,10.8,1,1.20181767006446,0,181.084710710085,0,0,0.3,0.264743729108312,NA,0.832532713264481,0,0,0.482856722437632,0.367700295050657,0.614780413070919,2.42095161771928,1.48835363556617,9.12052297211905,3.31212522060296,450.988243764999,3.31212522060296,429.606046895736,2.7574525965803,314.194995533897,0,0,0,0,29.5426666666667,1,0,0,0
"43","Foggia",2005,1,160,19.4,9.7,4.6,0,3.89,447.03,1,"vegetative",0.242991506993777,60,0.0681036444947055,1.60144555328337,2.93045080222192,10.8,0,1.29396924539941,0,182.721192266908,0,0,0.3,0.267136246004251,NA,0.843897168520193,0,0.03,0.492575545745048,0.375791533388517,0.626108146743924,2.56556205009013,1.60631930053848,9.91943260938034,2.77188856001802,453.760132325017,2.68873190321748,432.294778798954,2.26901324003514,316.464008773932,0,0,0,0,29.802,1,0,0,0
"44","Foggia",2005,1,161,20.4,8.9,0,0,4.02,451.05,2,"reproductive",0.251331651234884,60,0.0765148044472634,0.717465278305759,0,10.006019917247,1,1.453781284498,0,181.26741098241,0,0,0.277944997701305,0.265010834769605,NA,0.82828771458095,0,0.11,0.502624975883078,0.384272219027243,0.63798110663814,2.81311719065375,1.79471561839605,10.8430357333247,3.13397778654363,456.894110111561,2.78924023002383,435.084019028977,2.31029341554368,318.774302189475,2.33434560356249e-05,1.17234386870438e-06,2.33434560356249e-05,1.17234386870438e-06,30.07,1,3.13397778654363,2.78924023002383,2.31029341554368
"45","Foggia",2005,1,162,25.4,5.9,0,0,5.41,456.46,2,"reproductive",0.337874745295766,60,0.107726590049736,0.748477095045209,0,9.14981623215203,2,2.04680521094499,0,179.220605771465,0,0,0.254161562004223,0.262018429490446,NA,0.808127930580672,0,0.41,0.516144385964982,0.395470180306465,0.653658252429051,3.89543532699881,2.54628344829643,14.5656421141146,5.65956701228212,462.553677123843,3.33914453724645,438.423163566224,2.69845596479473,321.47275815427,2.69659810548444e-05,2.52661645392054e-06,2.69659810548444e-05,2.52661645392054e-06,30.4306666666667,1,8.79354479882575,6.12838476727028,5.00874938033841
"46","Foggia",2005,1,163,28.6,8.7,0,0,9.74,466.2,2,"reproductive",0.608728890309079,60,0.133344804328772,0.732883267918319,0,8.28358815990494,3,2.53355128224668,0,176.687054489218,0,0,0.230099671108471,0.25831440714798,NA,0.784518351730021,0,0.13,0.54041165833662,0.415081240908995,0.681113737272593,4.67613245322968,3.18497805120092,16.0449233229127,11.2320596248685,473.785736748711,9.77189187363563,448.195055439859,7.66622850598861,329.138986660259,3.49631080106883e-05,4.28251691889992e-06,3.49631080106883e-05,4.28251691889992e-06,31.08,1,20.0256044236943,15.9002766409059,12.674977886327
"47","Foggia",2005,1,164,28.4,11.4,0,17,11.43,477.63,2,"reproductive",0.714652331066423,60,0.136136529752766,2.60363525625823,11.7438163738939,10.8,0,2.58659406530255,0,185.844276797809,0,0,0.3,0.271702159061125,NA,0.865585255540344,0,0,0.568638887203404,0.43722601997347,0.712116427962858,4.62643147811398,3.29455785840945,15.3477689693272,12.6135667011884,486.3993034499,12.6135667011884,460.808622141048,10.9181173563233,340.057104016582,4.74211594308214e-05,6.66407967553431e-06,4.74211594308214e-05,6.66407967553431e-06,31.842,1,32.6391711248827,28.5138433420943,23.5930952426503
"48","Foggia",2005,1,165,28.9,13.5,0,0,13.01,490.64,2,"reproductive",0.813308506684213,60,0.152365275286884,1.04568523240848,0,9.60194949230464,1,2.8949402304508,0,182.949336567359,0,0,0.266720819230684,0.267469790303156,NA,0.837161708747662,0,0,0.600224353063114,0.464565933511008,0.750392306915411,4.71488018423591,3.53800981827855,15.119549077206,14.1413865639792,500.540690013879,14.1413865639792,474.950008705027,11.8386273399621,351.895731356544,6.70851381561503e-05,1.00331973536761e-05,6.70851381561503e-05,1.00331973536761e-05,32.7093333333333,1,46.7805576888619,42.6552299060735,35.4317225826124
"49","Foggia",2005,1,166,30.9,15.7,7,0,14.97,505.61,2,"reproductive",0.935931530002207,60,0.17512340240446,2.63288691024753,2.99393917965266,10.8,0,3.32734464568474,0,182.615931101327,0,0,0.3,0.266982355411296,NA,0.843166188203657,0,0,0.635549676206792,0.494138941396033,0.791794517954446,5.20476297881783,4.12110279388021,15.83727780799,17.0459987973874,517.586688811266,17.0459987973874,491.996007502414,14.3726098301172,366.268341186661,9.99926522145042e-05,1.50549804418471e-05,9.99926522145042e-05,1.50549804418471e-05,33.7073333333333,1,63.8265564862493,59.7012287034609,49.8043324127296
"50","Foggia",2005,1,167,25.4,15.6,0.1,0,12.19,517.8,2,"reproductive",0.761930552558803,60,0.127577097124805,0.725531982353603,0,10.0468909205216,1,2.42396484537129,0,180.191966255955,0,0,0.279080303347822,0.263438547157829,NA,0.821103174836645,0,0,0.66329217204829,0.517530475865964,0.82454266621235,3.63046589290248,2.99347402692681,11.8549696084851,10.387563076015,527.974251887281,10.387563076015,502.383570578429,8.52926102053183,374.797602207193,0.000138391490450904,2.20052115928548e-05,0.000138391490450904,2.20052115928548e-05,34.52,1,74.2141195622643,70.0887917794759,58.3335934332615
"51","Foggia",2005,1,168,28.5,16.6,0,0,14.37,532.17,2,"reproductive",0.898283653115049,60,0.161123025362481,0.644854676187153,0,9.24091321897196,2,3.06133748188714,0,177.130628774068,0,0,0.256692033860332,0.258962907564427,NA,0.794246819396112,0,0,0.694597083718078,0.543235038226009,0.860529053516412,4.44185404151469,3.82234445420269,13.7672143612531,14.221893151091,542.196145038372,14.221893151091,516.60546372952,11.2956934010454,386.093295608239,0.000202990121384929,3.21996842472039e-05,0.000202990121384929,3.21996842472039e-05,35.478,1,88.4360127133553,84.3106849305669,69.6292868343069
